2.197266E-2	1.413638E-2	-4.822330E-1
2.246094E-2	1.897451E-2	-5.017525E-1
2.294922E-2	1.632506E-2	-4.564781E-1
2.343750E-2	1.776498E-2	-3.878887E-1
2.392578E-2	1.983847E-2	-3.870754E-1
2.441406E-2	1.966568E-2	-3.710802E-1
2.490234E-2	1.620987E-2	-3.366499E-1
2.539062E-2	1.943529E-2	-2.753803E-1
2.587891E-2	1.695863E-2	-2.458299E-1
2.636719E-2	1.476995E-2	-2.135685E-1
2.685547E-2	2.047203E-2	-1.842892E-1
2.734375E-2	1.880172E-2	-1.371171E-1
2.783203E-2	1.747700E-2	-9.536698E-2
2.832031E-2	1.805297E-2	-6.066561E-2
2.880859E-2	1.736180E-2	-2.487982E-2
2.929687E-2	1.914730E-2	1.307480E-2
2.978516E-2	1.897451E-2	6.892232E-2
3.027344E-2	1.327243E-2	1.188055E-1
3.076172E-2	1.672824E-2	1.388673E-1
3.125000E-2	1.834095E-2	1.830573E-1
3.173828E-2	1.960808E-2	2.418870E-1
3.222656E-2	1.724661E-2	2.933968E-1
3.271484E-2	1.459716E-2	2.906858E-1
3.320312E-2	1.471235E-2	3.302670E-1
3.369141E-2	1.390600E-2	3.934343E-1
3.417969E-2	1.759219E-2	4.460286E-1
3.466797E-2	1.857134E-2	4.584994E-1
3.515625E-2	1.626746E-2	4.731390E-1
3.564453E-2	1.891692E-2	5.119070E-1
3.613281E-2	1.816816E-2	5.582658E-1
3.662109E-2	1.638266E-2	5.864607E-1
3.710937E-2	1.695863E-2	5.910695E-1
3.759766E-2	1.275406E-2	5.907984E-1
3.808594E-2	1.603708E-2	6.504413E-1
3.857422E-2	1.822576E-2	6.683342E-1
3.906250E-2	1.667064E-2	6.626410E-1
3.955078E-2	1.488514E-2	6.718586E-1
4.003906E-2	1.482754E-2	7.073733E-1
4.052734E-2	1.298445E-2	7.027645E-1
4.101562E-2	1.753459E-2	7.095421E-1
4.150391E-2	1.448196E-2	6.745696E-1
4.199219E-2	1.275406E-2	6.995113E-1
4.248047E-2	1.793777E-2	7.035778E-1
4.296875E-2	1.442437E-2	7.065600E-1
4.345703E-2	1.597948E-2	6.699609E-1
4.394531E-2	1.816816E-2	6.442059E-1
4.443359E-2	1.488514E-2	6.699609E-1
4.492187E-2	1.557630E-2	6.610144E-1
4.541016E-2	1.546111E-2	6.387839E-1
4.589844E-2	1.528832E-2	5.777854E-1
4.638672E-2	1.165972E-2	5.832074E-1
4.687500E-2	1.465475E-2	5.677545E-1
4.736328E-2	1.304204E-2	5.306132E-1
4.785156E-2	1.350282E-2	4.972673E-1
4.833984E-2	1.419398E-2	4.468419E-1
4.882812E-2	1.718901E-2	4.547039E-1
4.931641E-2	1.309964E-2	4.256958E-1
4.980469E-2	1.217809E-2	3.714749E-1
5.029297E-2	2.018405E-2	3.530398E-1
5.078125E-2	1.165972E-2	3.397557E-1
5.126953E-2	1.557630E-2	3.055965E-1
5.175781E-2	1.759219E-2	2.559844E-1
5.224609E-2	1.407879E-2	2.166742E-1
5.273437E-2	1.724661E-2	1.871239E-1
5.322266E-2	9.701431E-3	1.822440E-1
5.371094E-2	1.436677E-2	1.478137E-1
5.419922E-2	1.056538E-2	9.115288E-2
5.468750E-2	1.626746E-2	5.130053E-2
5.517578E-2	1.402119E-2	2.581671E-2
5.566406E-2	1.125654E-2	3.340763E-2
5.615234E-2	1.459716E-2	2.230622E-3
5.664062E-2	1.557630E-2	-5.822567E-2
5.712891E-2	1.695863E-2	-1.151576E-1
5.761719E-2	1.298445E-2	-1.135310E-1
5.810547E-2	1.517313E-2	-1.341349E-1
5.859375E-2	1.517313E-2	-1.574499E-1
5.908203E-2	1.465475E-2	-2.024532E-1
5.957031E-2	1.534592E-2	-2.062487E-1
6.005859E-2	1.736180E-2	-2.320036E-1
6.054687E-2	1.436677E-2	-2.311903E-1
6.103516E-2	1.764979E-2	-2.620962E-1
6.152344E-2	1.304204E-2	-2.843268E-1
6.201172E-2	1.655545E-2	-2.756514E-1
6.250000E-2	1.407879E-2	-2.992375E-1
6.298828E-2	1.304204E-2	-3.260769E-1
6.347656E-2	1.546111E-2	-3.390899E-1
6.396484E-2	1.793777E-2	-3.304145E-1
6.445312E-2	1.695863E-2	-3.436986E-1
6.494141E-2	1.949288E-2	-3.477652E-1
6.542969E-2	9.586237E-3	-3.621338E-1
6.591797E-2	1.914730E-2	-3.615915E-1
6.640625E-2	1.206290E-2	-3.624049E-1
6.689453E-2	1.252367E-2	-3.575250E-1
6.738281E-2	1.644025E-2	-3.466808E-1
6.787109E-2	1.517313E-2	-3.610493E-1
6.835937E-2	1.551871E-2	-3.537295E-1
6.884766E-2	1.960808E-2	-3.691825E-1
6.933594E-2	1.448196E-2	-3.542717E-1
6.982422E-2	1.695863E-2	-3.499341E-1
7.031250E-2	2.012645E-2	-3.529162E-1
7.080078E-2	1.661305E-2	-3.634893E-1
7.128906E-2	1.655545E-2	-3.710802E-1
7.177734E-2	1.816816E-2	-3.355655E-1
7.226562E-2	1.356042E-2	-3.339389E-1
7.275391E-2	2.064482E-2	-3.472230E-1
7.324219E-2	1.523072E-2	-3.480363E-1
7.373047E-2	1.407879E-2	-3.355655E-1
7.421875E-2	1.546111E-2	-3.282457E-1
7.470703E-2	1.189011E-2	-3.328545E-1
7.519531E-2	1.540351E-2	-3.282457E-1
7.568359E-2	1.672824E-2	-3.252635E-1
7.617187E-2	1.448196E-2	-3.073707E-1
7.666016E-2	1.379080E-2	-2.927310E-1
7.714844E-2	1.569150E-2	-2.786336E-1
7.763672E-2	1.862893E-2	-2.789047E-1
7.812500E-2	1.356042E-2	-2.645362E-1
7.861328E-2	1.321483E-2	-2.298348E-1
7.910156E-2	1.430917E-2	-2.219728E-1
7.958984E-2	1.770738E-2	-2.143818E-1
8.007812E-2	1.626746E-2	-2.043510E-1
8.056641E-2	1.678584E-2	-1.750717E-1
8.105469E-2	1.620987E-2	-1.620587E-1
8.154297E-2	1.569150E-2	-1.189531E-1
8.203125E-2	2.133598E-2	-1.108199E-1
8.251953E-2	1.546111E-2	-9.482477E-2
8.300781E-2	1.811056E-2	-7.503414E-2
8.349609E-2	1.834095E-2	-2.650645E-2
8.398437E-2	1.770738E-2	-2.406651E-2
8.447266E-2	1.805297E-2	-2.379540E-2
8.496094E-2	1.298445E-2	-5.089198E-3
8.544922E-2	1.413638E-2	5.455378E-2
8.593750E-2	1.983847E-2	4.804727E-2
8.642578E-2	1.338763E-2	5.807814E-2
8.691406E-2	1.747700E-2	6.485575E-2
8.740234E-2	1.615227E-2	1.036237E-1
8.789062E-2	1.453956E-2	1.223299E-1
8.837891E-2	1.171732E-2	1.610978E-1
8.886719E-2	1.500034E-2	1.497114E-1
8.935547E-2	1.845614E-2	1.391384E-1
8.984375E-2	1.661305E-2	1.559468E-1
9.033203E-2	1.528832E-2	1.960703E-1
9.082031E-2	1.569150E-2	1.903771E-1
9.130859E-2	1.718901E-2	2.023057E-1
9.179687E-2	1.471235E-2	2.405314E-1
9.228516E-2	1.736180E-2	2.332116E-1
9.277344E-2	1.551871E-2	2.310428E-1
9.326172E-2	1.632506E-2	2.421581E-1
9.375000E-2	1.546111E-2	2.448691E-1
9.423828E-2	1.229329E-2	2.540867E-1
9.472656E-2	1.793777E-2	2.486646E-1
9.521484E-2	1.419398E-2	2.405314E-1
9.570312E-2	1.937769E-2	2.310428E-1
9.619141E-2	1.597948E-2	2.589665E-1
9.667969E-2	1.978087E-2	2.440558E-1
9.716797E-2	1.713142E-2	2.473090E-1
9.765625E-2	1.453956E-2	2.399892E-1
9.814453E-2	1.776498E-2	2.708951E-1
9.863281E-2	1.586429E-2	2.318561E-1
9.912109E-2	1.315724E-2	2.437847E-1
9.960937E-2	1.799537E-2	2.478512E-1
1.000977E-1	1.638266E-2	2.421581E-1
1.005859E-1	1.620987E-2	2.662864E-1
1.010742E-1	1.741940E-2	2.516467E-1
1.015625E-1	1.442437E-2	2.467668E-1
1.020508E-1	1.281166E-2	2.361938E-1
1.025391E-1	1.505793E-2	2.592376E-1
1.030273E-1	1.327243E-2	2.508334E-1
1.035156E-1	1.811056E-2	2.470379E-1
1.040039E-1	1.500034E-2	2.616776E-1
1.044922E-1	1.540351E-2	2.738773E-1
1.049805E-1	1.453956E-2	2.757750E-1
1.054687E-1	1.615227E-2	2.592376E-1
1.059570E-1	1.724661E-2	2.345671E-1
1.064453E-1	1.759219E-2	2.700818E-1
1.069336E-1	1.252367E-2	2.844503E-1
1.074219E-1	1.799537E-2	2.597798E-1
1.079102E-1	1.788017E-2	2.573399E-1
1.083984E-1	1.430917E-2	2.538155E-1
1.088867E-1	1.839855E-2	2.692685E-1
1.093750E-1	1.488514E-2	2.502912E-1
1.098633E-1	1.759219E-2	2.706240E-1
1.103516E-1	1.609467E-2	2.573399E-1
1.108398E-1	1.304204E-2	2.581532E-1
1.113281E-1	1.482754E-2	2.722506E-1
1.118164E-1	1.085337E-2	2.619487E-1
1.123047E-1	1.448196E-2	2.578821E-1
1.127930E-1	1.880172E-2	2.497490E-1
1.132812E-1	1.684343E-2	2.161320E-1
1.137695E-1	1.822576E-2	2.586954E-1
1.142578E-1	1.482754E-2	2.383626E-1
1.147461E-1	1.062298E-2	2.267051E-1
1.152344E-1	1.540351E-2	2.050167E-1
1.157227E-1	1.425158E-2	1.976969E-1
1.162109E-1	1.476995E-2	1.738397E-1
1.166992E-1	1.500034E-2	1.789907E-1
1.171875E-1	1.597948E-2	1.518803E-1
1.176758E-1	1.580669E-2	1.470004E-1
1.181641E-1	1.586429E-2	1.459160E-1
1.186523E-1	1.903211E-2	9.684607E-2
1.191406E-1	1.333003E-2	6.783790E-2
1.196289E-1	1.425158E-2	5.401157E-2
1.201172E-1	1.246608E-2	5.943366E-2
1.206055E-1	1.747700E-2	5.212771E-3
1.210937E-1	1.160212E-2	-3.219964E-2
1.215820E-1	1.430917E-2	-2.731976E-2
1.220703E-1	1.736180E-2	-3.897725E-2
1.225586E-1	1.845614E-2	-8.235396E-2
1.230469E-1	1.626746E-2	-8.994489E-2
1.235352E-1	1.402119E-2	-1.241040E-1
1.240234E-1	1.655545E-2	-1.235618E-1
1.245117E-1	1.678584E-2	-1.476901E-1
1.250000E-1	1.609467E-2	-1.935068E-1
1.254883E-1	1.476995E-2	-2.333591E-1
1.259766E-1	1.425158E-2	-2.366124E-1
1.264648E-1	1.770738E-2	-2.458299E-1
1.269531E-1	1.494274E-2	-2.808024E-1
1.274414E-1	1.880172E-2	-3.371921E-1
1.279297E-1	1.476995E-2	-3.192992E-1
1.284180E-1	1.569150E-2	-3.211970E-1
1.289062E-1	1.799537E-2	-3.567117E-1
1.293945E-1	1.609467E-2	-3.960218E-1
1.298828E-1	1.482754E-2	-4.057816E-1
1.303711E-1	1.678584E-2	-4.125592E-1
1.308594E-1	1.511553E-2	-4.017150E-1
1.313477E-1	1.667064E-2	-4.166257E-1
1.318359E-1	1.505793E-2	-4.716599E-1
1.323242E-1	2.001126E-2	-4.524115E-1
1.328125E-1	1.482754E-2	-4.247589E-1
1.333008E-1	1.811056E-2	-4.431940E-1
1.337891E-1	1.275406E-2	-4.659668E-1
1.342773E-1	1.851374E-2	-4.762687E-1
1.347656E-1	1.753459E-2	-4.572914E-1
1.352539E-1	1.620987E-2	-4.261144E-1
1.357422E-1	1.546111E-2	-4.258433E-1
1.362305E-1	1.868653E-2	-4.290965E-1
1.367187E-1	1.407879E-2	-4.068660E-1
1.372070E-1	1.569150E-2	-3.889731E-1
1.376953E-1	2.173916E-2	-3.946663E-1
1.381836E-1	1.476995E-2	-3.965640E-1
1.386719E-1	1.396359E-2	-3.458675E-1
1.391602E-1	1.540351E-2	-3.306856E-1
1.396484E-1	1.223569E-2	-3.423431E-1
1.401367E-1	1.459716E-2	-3.003219E-1
1.406250E-1	1.626746E-2	-2.737537E-1
1.411133E-1	1.862893E-2	-2.829713E-1
1.416016E-1	1.235088E-2	-2.341725E-1
1.420898E-1	1.851374E-2	-2.000133E-1
1.425781E-1	1.684343E-2	-1.498590E-1
1.430664E-1	2.029924E-2	-1.544677E-1
1.435547E-1	1.644025E-2	-9.943354E-2
1.440430E-1	1.753459E-2	-9.943354E-2
1.445312E-1	1.137174E-2	-3.165743E-2
1.450195E-1	1.569150E-2	-7.529138E-3
1.455078E-1	1.407879E-2	1.388811E-2
1.459961E-1	1.327243E-2	2.934107E-2
1.464844E-1	1.701622E-2	7.922428E-2
1.469727E-1	1.494274E-2	1.074191E-1
1.474609E-1	1.857134E-2	1.299208E-1
1.479492E-1	1.298445E-2	1.461871E-1
1.484375E-1	1.816816E-2	1.857683E-1
1.489258E-1	2.127839E-2	2.039323E-1
1.494141E-1	1.615227E-2	2.267051E-1
1.499023E-1	1.857134E-2	2.565266E-1
1.503906E-1	1.373321E-2	2.917702E-1
1.508789E-1	1.684343E-2	3.240316E-1
1.513672E-1	1.528832E-2	3.213206E-1
1.518555E-1	1.926250E-2	3.600885E-1
1.523437E-1	1.240848E-2	3.763548E-1
1.528320E-1	1.321483E-2	3.817768E-1
1.533203E-1	1.747700E-2	4.216292E-1
1.538086E-1	1.609467E-2	4.224425E-1
1.542969E-1	1.580669E-2	4.449442E-1
1.547852E-1	1.396359E-2	4.579572E-1
1.552734E-1	1.384840E-2	4.650059E-1
1.557617E-1	1.753459E-2	4.704280E-1
1.562500E-1	1.436677E-2	4.674458E-1
1.567383E-1	1.453956E-2	4.793744E-1
1.572266E-1	1.476995E-2	4.636504E-1
1.577148E-1	1.367561E-2	4.663614E-1
1.582031E-1	1.678584E-2	4.720546E-1
1.586914E-1	1.603708E-2	4.921164E-1
1.591797E-1	1.880172E-2	4.780189E-1
1.596680E-1	1.845614E-2	4.462997E-1
1.601562E-1	1.862893E-2	4.408776E-1
1.606445E-1	1.183251E-2	4.289490E-1
1.611328E-1	1.713142E-2	4.511796E-1
1.616211E-1	1.799537E-2	4.181048E-1
1.621094E-1	1.586429E-2	3.844879E-1
1.625977E-1	1.626746E-2	3.741859E-1
1.630859E-1	1.632506E-2	3.809635E-1
1.635742E-1	1.390600E-2	3.679505E-1
1.640625E-1	1.586429E-2	3.327069E-1
1.645508E-1	1.620987E-2	3.245738E-1
1.650391E-1	1.690103E-2	3.180673E-1
1.655273E-1	1.776498E-2	2.996322E-1
1.660156E-1	1.597948E-2	2.942101E-1
1.665039E-1	1.724661E-2	2.443269E-1
1.669922E-1	1.609467E-2	2.511045E-1
1.674805E-1	1.759219E-2	2.386337E-1
1.679687E-1	1.258127E-2	1.917326E-1
1.684570E-1	1.442437E-2	1.708576E-1
1.689453E-1	1.574909E-2	1.589290E-1
1.694336E-1	1.811056E-2	1.638089E-1
1.699219E-1	1.626746E-2	1.188055E-1
1.704102E-1	1.309964E-2	9.765939E-2
1.708984E-1	1.949288E-2	9.820160E-2
1.713867E-1	1.868653E-2	6.621127E-2
1.718750E-1	1.569150E-2	5.265605E-2
1.723633E-1	1.333003E-2	2.988328E-2
1.728516E-1	1.108375E-2	1.632805E-2
1.733398E-1	1.667064E-2	-2.704866E-2
1.738281E-1	1.707382E-2	-3.762173E-2
1.743164E-1	2.058722E-2	-3.762173E-2
1.748047E-1	1.546111E-2	-4.927922E-2
1.752930E-1	1.695863E-2	-8.099844E-2
1.757812E-1	1.425158E-2	-8.479390E-2
1.762695E-1	2.041443E-2	-6.581659E-2
1.767578E-1	1.949288E-2	-9.238483E-2
1.772461E-1	1.592188E-2	-9.048710E-2
1.777344E-1	1.511553E-2	-1.045845E-1
1.782227E-1	1.632506E-2	-1.116332E-1
1.787109E-1	1.736180E-2	-1.354904E-1
1.791992E-1	1.592188E-2	-1.238329E-1
1.796875E-1	1.880172E-2	-1.338638E-1
1.801758E-1	1.373321E-2	-1.403703E-1
1.806641E-1	1.707382E-2	-1.430814E-1
1.811523E-1	1.551871E-2	-1.493168E-1
1.816406E-1	2.099040E-2	-1.552811E-1
1.821289E-1	1.436677E-2	-1.260018E-1
1.826172E-1	1.574909E-2	-1.428103E-1
1.831055E-1	1.966568E-2	-1.661252E-1
1.835937E-1	1.880172E-2	-1.487746E-1
1.840820E-1	2.070242E-2	-1.268151E-1
1.845703E-1	2.035684E-2	-1.471479E-1
1.850586E-1	1.546111E-2	-1.411836E-1
1.855469E-1	1.586429E-2	-1.390148E-1
1.860352E-1	1.701622E-2	-1.224774E-1
1.865234E-1	1.425158E-2	-1.029579E-1
1.870117E-1	1.983847E-2	-1.170553E-1
1.875000E-1	1.776498E-2	-1.268151E-1
1.879883E-1	1.960808E-2	-1.235618E-1
1.884766E-1	1.321483E-2	-1.148865E-1
1.889648E-1	1.667064E-2	-1.140732E-1
1.894531E-1	1.557630E-2	-1.203086E-1
1.899414E-1	1.638266E-2	-1.208508E-1
1.904297E-1	2.202714E-2	-8.804716E-2
1.909180E-1	1.834095E-2	-8.560722E-2
1.914062E-1	1.413638E-2	-1.354904E-1
1.918945E-1	1.620987E-2	-1.186820E-1
1.923828E-1	1.874413E-2	-9.618029E-2
1.928711E-1	2.110559E-2	-8.181176E-2
1.933594E-1	1.805297E-2	-1.091933E-1
1.938477E-1	1.960808E-2	-1.219352E-1
1.943359E-1	1.476995E-2	-1.021446E-1
1.948242E-1	1.770738E-2	-1.108199E-1
1.953125E-1	1.407879E-2	-1.398281E-1
1.958008E-1	1.770738E-2	-1.165131E-1
1.962891E-1	2.122079E-2	-1.156998E-1
1.967773E-1	1.661305E-2	-9.455366E-2
1.972656E-1	1.903211E-2	-1.403703E-1
1.977539E-1	1.632506E-2	-1.363037E-1
1.982422E-1	1.811056E-2	-1.056689E-1
1.987305E-1	1.511553E-2	-1.048556E-1
1.992187E-1	1.868653E-2	-1.081089E-1
1.997070E-1	2.185435E-2	-1.186820E-1
2.001953E-1	1.747700E-2	-1.224774E-1
2.006836E-1	1.131414E-2	-1.311528E-1
2.011719E-1	1.776498E-2	-1.208508E-1
2.016602E-1	1.989606E-2	-1.281706E-1
2.021484E-1	1.580669E-2	-1.110910E-1
2.026367E-1	1.327243E-2	-8.913158E-2
2.031250E-1	1.557630E-2	-9.184262E-2
2.036133E-1	1.857134E-2	-1.075667E-1
2.041016E-1	1.534592E-2	-1.146154E-1
2.045898E-1	1.235088E-2	-9.509587E-2
2.050781E-1	1.874413E-2	-9.021599E-2
2.055664E-1	1.644025E-2	-8.343838E-2
2.060547E-1	1.505793E-2	-8.886047E-2
2.065430E-1	1.690103E-2	-8.262507E-2
2.070312E-1	1.609467E-2	-6.283444E-2
2.075195E-1	1.736180E-2	-5.253248E-2
2.080078E-1	1.569150E-2	-5.388800E-2
2.084961E-1	1.626746E-2	-2.867528E-2
2.089844E-1	1.511553E-2	-1.295123E-2
2.094727E-1	1.442437E-2	-1.268012E-2
2.099609E-1	1.500034E-2	-4.804222E-4
2.104492E-1	1.551871E-2	1.958131E-2
2.109375E-1	1.592188E-2	5.075832E-2
2.114258E-1	1.425158E-2	4.506512E-2
2.119141E-1	1.736180E-2	5.807814E-2
2.124023E-1	1.471235E-2	6.512685E-2
2.128906E-1	1.494274E-2	9.440613E-2
2.133789E-1	1.655545E-2	1.109435E-1
2.138672E-1	1.534592E-2	1.014548E-1
2.143555E-1	1.603708E-2	1.285653E-1
2.148437E-1	1.661305E-2	1.394095E-1
2.153320E-1	1.597948E-2	1.665199E-1
2.158203E-1	1.695863E-2	1.798040E-1
2.163086E-1	1.690103E-2	1.936304E-1
2.167969E-1	1.505793E-2	2.123366E-1
2.172852E-1	2.047203E-2	2.410736E-1
2.177734E-1	1.759219E-2	2.494779E-1
2.182617E-1	1.661305E-2	2.584243E-1
2.187500E-1	1.592188E-2	2.830948E-1
2.192383E-1	1.793777E-2	2.985478E-1
2.197266E-1	1.862893E-2	3.196939E-1
2.202148E-1	1.828335E-2	3.294537E-1
2.207031E-1	2.012645E-2	3.430089E-1
2.211914E-1	1.684343E-2	3.576485E-1
2.216797E-1	1.286925E-2	3.744570E-1
2.221680E-1	1.459716E-2	3.725593E-1
2.226562E-1	1.620987E-2	3.665950E-1
2.231445E-1	1.764979E-2	3.861145E-1
2.236328E-1	1.494274E-2	3.782525E-1
2.241211E-1	1.315724E-2	3.993986E-1
2.246094E-1	1.373321E-2	4.037363E-1
2.250977E-1	1.453956E-2	4.129539E-1
2.255859E-1	1.828335E-2	4.056340E-1
2.260742E-1	1.805297E-2	4.102428E-1
2.265625E-1	1.546111E-2	4.145805E-1
2.270508E-1	2.076001E-2	4.097006E-1
2.275391E-1	1.494274E-2	4.061762E-1
2.280273E-1	1.828335E-2	4.072607E-1
2.285156E-1	1.523072E-2	4.007542E-1
2.290039E-1	1.142933E-2	3.899100E-1
2.294922E-1	1.862893E-2	3.755414E-1
2.299805E-1	1.914730E-2	3.617151E-1
2.304687E-1	1.419398E-2	3.492443E-1
2.309570E-1	1.713142E-2	3.411112E-1
2.314453E-1	1.165972E-2	3.234894E-1
2.319336E-1	1.811056E-2	2.936679E-1
2.324219E-1	1.551871E-2	2.890591E-1
2.329102E-1	1.540351E-2	2.689974E-1
2.333984E-1	1.943529E-2	2.578821E-1
2.338867E-1	1.321483E-2	2.470379E-1
2.343750E-1	1.540351E-2	2.001369E-1
2.348633E-1	1.764979E-2	1.746530E-1
2.353516E-1	1.586429E-2	1.890216E-1
2.358398E-1	1.655545E-2	1.535069E-1
2.363281E-1	1.805297E-2	1.204322E-1
2.368164E-1	1.148693E-2	8.410416E-2
2.373047E-1	1.713142E-2	7.082005E-2
2.377930E-1	1.701622E-2	3.991414E-2
2.382812E-1	1.788017E-2	2.147904E-2
2.387695E-1	1.834095E-2	-1.593338E-2
2.392578E-1	1.978087E-2	-5.226137E-2
2.397461E-1	1.644025E-2	-5.578573E-2
2.402344E-1	1.776498E-2	-1.024157E-1
2.407227E-1	1.736180E-2	-1.260018E-1
2.412109E-1	2.047203E-2	-1.579921E-1
2.416992E-1	1.327243E-2	-1.769694E-1
2.421875E-1	1.379080E-2	-1.932357E-1
2.426758E-1	1.540351E-2	-2.203461E-1
2.431641E-1	1.540351E-2	-2.461010E-1
2.436523E-1	1.707382E-2	-2.954421E-1
2.441406E-1	1.108375E-2	-2.935443E-1
2.446289E-1	1.816816E-2	-3.114372E-1
2.451172E-1	1.471235E-2	-3.314989E-1
2.456055E-1	1.350282E-2	-3.499341E-1
2.460937E-1	1.759219E-2	-3.396321E-1
2.465820E-1	1.724661E-2	-3.548139E-1
2.470703E-1	1.511553E-2	-3.900575E-1
2.475586E-1	1.597948E-2	-3.832799E-1
2.480469E-1	1.269646E-2	-3.916841E-1
2.485352E-1	1.718901E-2	-3.930397E-1
2.490234E-1	1.707382E-2	-3.987329E-1
2.495117E-1	1.471235E-2	-3.946663E-1
2.500000E-1	1.453956E-2	-3.819244E-1
2.504883E-1	1.845614E-2	-3.968351E-1
2.509766E-1	2.001126E-2	-3.849065E-1
2.514648E-1	1.344522E-2	-3.594227E-1
2.519531E-1	1.442437E-2	-3.483074E-1
2.524414E-1	1.465475E-2	-3.407165E-1
2.529297E-1	1.436677E-2	-3.423431E-1
2.534180E-1	1.995366E-2	-3.306856E-1
2.539062E-1	1.782258E-2	-2.734826E-1
2.543945E-1	1.528832E-2	-3.171304E-1
2.548828E-1	1.500034E-2	-2.905622E-1
2.553711E-1	1.857134E-2	-2.566741E-1
2.558594E-1	1.551871E-2	-2.135685E-1
2.563477E-1	1.523072E-2	-2.357991E-1
2.568359E-1	1.839855E-2	-2.040799E-1
2.573242E-1	1.667064E-2	-1.802227E-1
2.578125E-1	1.655545E-2	-1.514856E-1
2.583008E-1	1.690103E-2	-1.211219E-1
2.587891E-1	1.534592E-2	-1.021446E-1
2.592773E-1	1.523072E-2	-7.232310E-2
2.597656E-1	1.505793E-2	-4.602597E-2
2.602539E-1	1.753459E-2	-2.162657E-2
2.607422E-1	1.471235E-2	-7.529138E-3
2.612305E-1	1.811056E-2	2.419008E-2
2.617187E-1	1.574909E-2	5.618041E-2
2.622070E-1	1.908971E-2	8.301975E-2
2.626953E-1	1.235088E-2	9.521945E-2
2.631836E-1	1.356042E-2	1.410361E-1
2.636719E-1	2.133598E-2	1.518803E-1
2.641602E-1	1.212050E-2	1.817018E-1
2.646484E-1	1.367561E-2	1.960703E-1
2.651367E-1	2.099040E-2	2.174876E-1
2.656250E-1	1.718901E-2	2.592376E-1
2.661133E-1	1.482754E-2	2.681841E-1
2.666016E-1	1.402119E-2	2.741484E-1
2.670898E-1	1.321483E-2	3.047832E-1
2.675781E-1	2.029924E-2	3.313514E-1
2.680664E-1	1.724661E-2	3.522265E-1
2.685547E-1	1.690103E-2	3.321647E-1
2.690430E-1	1.540351E-2	3.522265E-1
2.695312E-1	1.511553E-2	3.665950E-1
2.700195E-1	1.304204E-2	3.977720E-1
2.705078E-1	1.482754E-2	3.771681E-1
2.709961E-1	1.396359E-2	3.877411E-1
2.714844E-1	1.661305E-2	4.140383E-1
2.719727E-1	1.321483E-2	3.931632E-1
2.724609E-1	1.413638E-2	4.107850E-1
2.729492E-1	1.580669E-2	4.067185E-1
2.734375E-1	1.718901E-2	4.162071E-1
2.739258E-1	1.488514E-2	3.966876E-1
2.744141E-1	1.626746E-2	3.896389E-1
2.749023E-1	1.822576E-2	3.877411E-1
2.753906E-1	1.609467E-2	3.920788E-1
2.758789E-1	1.471235E-2	3.641551E-1
2.763672E-1	1.966568E-2	3.625284E-1
2.768555E-1	1.436677E-2	3.400268E-1
2.773437E-1	1.574909E-2	3.695771E-1
2.778320E-1	1.684343E-2	3.321647E-1
2.783203E-1	1.620987E-2	3.275560E-1
